dataset,snapshot,query_id,L,accesses,ndcg10,full_ndcg10,ordered20,overlap20
msmarco-passage-trec-dl-2019,0,1063750,10,20,0.37133418721093314,0.4955813805045101,0,0.7
msmarco-passage-trec-dl-2019,0,1063750,20,40,0.4494928243572325,0.4955813805045101,0,0.7
msmarco-passage-trec-dl-2019,0,1063750,50,100,0.4876890082629973,0.4955813805045101,0,0.7
msmarco-passage-trec-dl-2019,0,1063750,100,200,0.44341704464103787,0.4955813805045101,0,0.85
msmarco-passage-trec-dl-2019,0,1063750,200,400,0.4955813805045101,0.4955813805045101,0,0.9
msmarco-passage-trec-dl-2019,0,1063750,500,1000,0.4955813805045101,0.4955813805045101,0,0.95
msmarco-passage-trec-dl-2019,0,1063750,1000,2000,0.4955813805045101,0.4955813805045101,0,0.95
msmarco-passage-trec-dl-2019,0,1063750,2000,4000,0.4955813805045101,0.4955813805045101,1,1.0
msmarco-passage-trec-dl-2019,0,1063750,5000,10000,0.4955813805045101,0.4955813805045101,1,1.0
msmarco-passage-trec-dl-2019,0,1103812,10,20,0.5830805743980394,0.5956342699781224,0,0.6
msmarco-passage-trec-dl-2019,0,1103812,20,40,0.6016194786541774,0.5956342699781224,0,0.6
msmarco-passage-trec-dl-2019,0,1103812,50,100,0.602817937545153,0.5956342699781224,0,0.65
msmarco-passage-trec-dl-2019,0,1103812,100,200,0.5908557766440535,0.5956342699781224,0,0.75
msmarco-passage-trec-dl-2019,0,1103812,200,400,0.5956342699781224,0.5956342699781224,0,0.85
msmarco-passage-trec-dl-2019,0,1103812,500,1000,0.5956342699781224,0.5956342699781224,0,0.9
msmarco-passage-trec-dl-2019,0,1103812,1000,2000,0.5956342699781224,0.5956342699781224,0,1.0
msmarco-passage-trec-dl-2019,0,1103812,2000,4000,0.5956342699781224,0.5956342699781224,0,0.95
msmarco-passage-trec-dl-2019,0,1103812,5000,10000,0.5956342699781224,0.5956342699781224,1,1.0
msmarco-passage-trec-dl-2019,0,1106007,10,20,0.565205300089702,0.692504548584638,0,0.65
msmarco-passage-trec-dl-2019,0,1106007,20,40,0.6877271649338232,0.692504548584638,0,0.65
msmarco-passage-trec-dl-2019,0,1106007,50,100,0.692504548584638,0.692504548584638,0,0.8
msmarco-passage-trec-dl-2019,0,1106007,100,200,0.692504548584638,0.692504548584638,0,0.85
msmarco-passage-trec-dl-2019,0,1106007,200,400,0.692504548584638,0.692504548584638,0,0.9
msmarco-passage-trec-dl-2019,0,1106007,500,1000,0.692504548584638,0.692504548584638,1,1.0
msmarco-passage-trec-dl-2019,0,1106007,1000,2000,0.692504548584638,0.692504548584638,1,1.0
msmarco-passage-trec-dl-2019,0,1106007,2000,4000,0.692504548584638,0.692504548584638,1,1.0
msmarco-passage-trec-dl-2019,0,1106007,5000,10000,0.692504548584638,0.692504548584638,1,1.0
msmarco-passage-trec-dl-2019,0,1110199,10,20,0.7023819116786064,0.5770814691436907,0,0.6
msmarco-passage-trec-dl-2019,0,1110199,20,40,0.7023819116786064,0.5770814691436907,0,0.65
msmarco-passage-trec-dl-2019,0,1110199,50,100,0.6814733301938404,0.5770814691436907,0,0.65
msmarco-passage-trec-dl-2019,0,1110199,100,200,0.6524033842218679,0.5770814691436907,0,0.7
msmarco-passage-trec-dl-2019,0,1110199,200,400,0.5042033496240421,0.5770814691436907,0,0.9
msmarco-passage-trec-dl-2019,0,1110199,500,1000,0.5770814691436907,0.5770814691436907,0,0.95
msmarco-passage-trec-dl-2019,0,1110199,1000,2000,0.5770814691436907,0.5770814691436907,0,0.95
msmarco-passage-trec-dl-2019,0,1110199,2000,4000,0.5770814691436907,0.5770814691436907,1,1.0
msmarco-passage-trec-dl-2019,0,1110199,5000,10000,0.5770814691436907,0.5770814691436907,1,1.0
msmarco-passage-trec-dl-2019,0,1112341,10,20,0.578994483755867,0.6687439582296386,0,0.5
msmarco-passage-trec-dl-2019,0,1112341,20,40,0.6339372975469424,0.6687439582296386,0,0.55
msmarco-passage-trec-dl-2019,0,1112341,50,100,0.6908286993811016,0.6687439582296386,0,0.75
msmarco-passage-trec-dl-2019,0,1112341,100,200,0.6687439582296386,0.6687439582296386,0,0.85
msmarco-passage-trec-dl-2019,0,1112341,200,400,0.6687439582296386,0.6687439582296386,0,0.9
msmarco-passage-trec-dl-2019,0,1112341,500,1000,0.6687439582296386,0.6687439582296386,1,1.0
msmarco-passage-trec-dl-2019,0,1112341,1000,2000,0.6687439582296386,0.6687439582296386,1,1.0
msmarco-passage-trec-dl-2019,0,1112341,2000,4000,0.6687439582296386,0.6687439582296386,1,1.0
msmarco-passage-trec-dl-2019,0,1112341,5000,10000,0.6687439582296386,0.6687439582296386,1,1.0
msmarco-passage-trec-dl-2019,0,1113437,10,20,0.22482886476991354,0.3769540401767928,0,0.6
msmarco-passage-trec-dl-2019,0,1113437,20,40,0.22482886476991354,0.3769540401767928,0,0.6
msmarco-passage-trec-dl-2019,0,1113437,50,100,0.33824264808290905,0.3769540401767928,0,0.65
msmarco-passage-trec-dl-2019,0,1113437,100,200,0.3503044823991608,0.3769540401767928,0,0.8
msmarco-passage-trec-dl-2019,0,1113437,200,400,0.3769540401767928,0.3769540401767928,0,0.85
msmarco-passage-trec-dl-2019,0,1113437,500,1000,0.3769540401767928,0.3769540401767928,0,0.8
msmarco-passage-trec-dl-2019,0,1113437,1000,2000,0.3769540401767928,0.3769540401767928,0,0.95
msmarco-passage-trec-dl-2019,0,1113437,2000,4000,0.3769540401767928,0.3769540401767928,1,1.0
msmarco-passage-trec-dl-2019,0,1113437,5000,10000,0.3769540401767928,0.3769540401767928,1,1.0
msmarco-passage-trec-dl-2019,0,1114646,10,20,0.556171773452103,0.5401866067962926,0,0.75
msmarco-passage-trec-dl-2019,0,1114646,20,40,0.5390862020459626,0.5401866067962926,0,0.8
msmarco-passage-trec-dl-2019,0,1114646,50,100,0.5401866067962926,0.5401866067962926,0,0.75
msmarco-passage-trec-dl-2019,0,1114646,100,200,0.5401866067962926,0.5401866067962926,1,1.0
msmarco-passage-trec-dl-2019,0,1114646,200,400,0.5401866067962926,0.5401866067962926,1,1.0
msmarco-passage-trec-dl-2019,0,1114646,500,1000,0.5401866067962926,0.5401866067962926,1,1.0
msmarco-passage-trec-dl-2019,0,1114646,1000,2000,0.5401866067962926,0.5401866067962926,1,1.0
msmarco-passage-trec-dl-2019,0,1114646,2000,4000,0.5401866067962926,0.5401866067962926,1,1.0
msmarco-passage-trec-dl-2019,0,1114646,5000,10000,0.5401866067962926,0.5401866067962926,1,1.0
msmarco-passage-trec-dl-2019,0,1114819,10,20,0.5736196850759265,0.8339096563431522,0,0.75
msmarco-passage-trec-dl-2019,0,1114819,20,40,0.7148646317947963,0.8339096563431522,0,0.8
msmarco-passage-trec-dl-2019,0,1114819,50,100,0.8339096563431522,0.8339096563431522,0,0.75
msmarco-passage-trec-dl-2019,0,1114819,100,200,0.8339096563431522,0.8339096563431522,1,1.0
msmarco-passage-trec-dl-2019,0,1114819,200,400,0.8339096563431522,0.8339096563431522,1,1.0
msmarco-passage-trec-dl-2019,0,1114819,500,1000,0.8339096563431522,0.8339096563431522,1,1.0
msmarco-passage-trec-dl-2019,0,1114819,1000,2000,0.8339096563431522,0.8339096563431522,1,1.0
msmarco-passage-trec-dl-2019,0,1114819,2000,4000,0.8339096563431522,0.8339096563431522,1,1.0
msmarco-passage-trec-dl-2019,0,1114819,5000,10000,0.8339096563431522,0.8339096563431522,1,1.0
msmarco-passage-trec-dl-2019,0,1115776,10,20,0.6739205384097537,0.7552027838055047,0,0.6
msmarco-passage-trec-dl-2019,0,1115776,20,40,0.7866390184753155,0.7552027838055047,0,0.75
msmarco-passage-trec-dl-2019,0,1115776,50,100,0.7552027838055047,0.7552027838055047,0,0.9
msmarco-passage-trec-dl-2019,0,1115776,100,200,0.7552027838055047,0.7552027838055047,1,1.0
msmarco-passage-trec-dl-2019,0,1115776,200,400,0.7552027838055047,0.7552027838055047,1,1.0
msmarco-passage-trec-dl-2019,0,1115776,500,1000,0.7552027838055047,0.7552027838055047,1,1.0
msmarco-passage-trec-dl-2019,0,1115776,1000,2000,0.7552027838055047,0.7552027838055047,1,1.0
msmarco-passage-trec-dl-2019,0,1115776,2000,4000,0.7552027838055047,0.7552027838055047,1,1.0
msmarco-passage-trec-dl-2019,0,1115776,5000,10000,0.7552027838055047,0.7552027838055047,1,1.0
msmarco-passage-trec-dl-2019,0,1117099,10,20,0.9052116356304492,1.0,0,0.55
msmarco-passage-trec-dl-2019,0,1117099,20,40,0.933745776545611,1.0,0,0.65
msmarco-passage-trec-dl-2019,0,1117099,50,100,1.0,1.0,0,0.95
msmarco-passage-trec-dl-2019,0,1117099,100,200,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,1117099,200,400,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,1117099,500,1000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,1117099,1000,2000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,1117099,2000,4000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,1117099,5000,10000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,1121402,10,20,0.9334739949321355,0.9652843890316114,0,0.6
msmarco-passage-trec-dl-2019,0,1121402,20,40,0.931507644850844,0.9652843890316114,0,0.8
msmarco-passage-trec-dl-2019,0,1121402,50,100,0.9652843890316114,0.9652843890316114,1,1.0
msmarco-passage-trec-dl-2019,0,1121402,100,200,0.9652843890316114,0.9652843890316114,1,1.0
msmarco-passage-trec-dl-2019,0,1121402,200,400,0.9652843890316114,0.9652843890316114,1,1.0
msmarco-passage-trec-dl-2019,0,1121402,500,1000,0.9652843890316114,0.9652843890316114,1,1.0
msmarco-passage-trec-dl-2019,0,1121402,1000,2000,0.9652843890316114,0.9652843890316114,1,1.0
msmarco-passage-trec-dl-2019,0,1121402,2000,4000,0.9652843890316114,0.9652843890316114,1,1.0
msmarco-passage-trec-dl-2019,0,1121402,5000,10000,0.9652843890316114,0.9652843890316114,1,1.0
msmarco-passage-trec-dl-2019,0,1121709,10,20,0.40715630304206685,0.48367342188714474,0,0.75
msmarco-passage-trec-dl-2019,0,1121709,20,40,0.40715630304206685,0.48367342188714474,0,0.75
msmarco-passage-trec-dl-2019,0,1121709,50,100,0.4260017641410847,0.48367342188714474,0,0.8
msmarco-passage-trec-dl-2019,0,1121709,100,200,0.47831916741096847,0.48367342188714474,0,0.85
msmarco-passage-trec-dl-2019,0,1121709,200,400,0.47831916741096847,0.48367342188714474,0,0.85
msmarco-passage-trec-dl-2019,0,1121709,500,1000,0.5216280742573506,0.48367342188714474,0,1.0
msmarco-passage-trec-dl-2019,0,1121709,1000,2000,0.473993778329193,0.48367342188714474,0,1.0
msmarco-passage-trec-dl-2019,0,1121709,2000,4000,0.48367342188714474,0.48367342188714474,0,1.0
msmarco-passage-trec-dl-2019,0,1121709,5000,10000,0.48367342188714474,0.48367342188714474,1,1.0
msmarco-passage-trec-dl-2019,0,1124210,10,20,0.342404306196458,0.6380782949021186,0,0.8
msmarco-passage-trec-dl-2019,0,1124210,20,40,0.4629743977383604,0.6380782949021186,0,0.8
msmarco-passage-trec-dl-2019,0,1124210,50,100,0.4629743977383604,0.6380782949021186,0,0.8
msmarco-passage-trec-dl-2019,0,1124210,100,200,0.49467514094871545,0.6380782949021186,0,0.8
msmarco-passage-trec-dl-2019,0,1124210,200,400,0.5805874350105497,0.6380782949021186,0,0.95
msmarco-passage-trec-dl-2019,0,1124210,500,1000,0.5805874350105497,0.6380782949021186,0,0.9
msmarco-passage-trec-dl-2019,0,1124210,1000,2000,0.6328646250852443,0.6380782949021186,0,0.95
msmarco-passage-trec-dl-2019,0,1124210,2000,4000,0.6328646250852443,0.6380782949021186,0,0.95
msmarco-passage-trec-dl-2019,0,1124210,5000,10000,0.6380782949021186,0.6380782949021186,1,1.0
msmarco-passage-trec-dl-2019,0,1129237,10,20,0.7757459316259965,0.7542236021833271,0,0.55
msmarco-passage-trec-dl-2019,0,1129237,20,40,0.7565935017316507,0.7542236021833271,0,0.65
msmarco-passage-trec-dl-2019,0,1129237,50,100,0.7542236021833271,0.7542236021833271,0,0.75
msmarco-passage-trec-dl-2019,0,1129237,100,200,0.7542236021833271,0.7542236021833271,1,1.0
msmarco-passage-trec-dl-2019,0,1129237,200,400,0.7542236021833271,0.7542236021833271,1,1.0
msmarco-passage-trec-dl-2019,0,1129237,500,1000,0.7542236021833271,0.7542236021833271,1,1.0
msmarco-passage-trec-dl-2019,0,1129237,1000,2000,0.7542236021833271,0.7542236021833271,1,1.0
msmarco-passage-trec-dl-2019,0,1129237,2000,4000,0.7542236021833271,0.7542236021833271,1,1.0
msmarco-passage-trec-dl-2019,0,1129237,5000,10000,0.7542236021833271,0.7542236021833271,1,1.0
msmarco-passage-trec-dl-2019,0,1133167,10,20,0.6129858040586867,0.6679775667208608,0,0.75
msmarco-passage-trec-dl-2019,0,1133167,20,40,0.64221202596688,0.6679775667208608,0,0.75
msmarco-passage-trec-dl-2019,0,1133167,50,100,0.6699143779668029,0.6679775667208608,0,0.8
msmarco-passage-trec-dl-2019,0,1133167,100,200,0.6679775667208608,0.6679775667208608,0,0.75
msmarco-passage-trec-dl-2019,0,1133167,200,400,0.6679775667208608,0.6679775667208608,1,1.0
msmarco-passage-trec-dl-2019,0,1133167,500,1000,0.6679775667208608,0.6679775667208608,1,1.0
msmarco-passage-trec-dl-2019,0,1133167,1000,2000,0.6679775667208608,0.6679775667208608,1,1.0
msmarco-passage-trec-dl-2019,0,1133167,2000,4000,0.6679775667208608,0.6679775667208608,1,1.0
msmarco-passage-trec-dl-2019,0,1133167,5000,10000,0.6679775667208608,0.6679775667208608,1,1.0
msmarco-passage-trec-dl-2019,0,130510,10,20,0.8117778023131141,0.8223182274712042,0,0.65
msmarco-passage-trec-dl-2019,0,130510,20,40,0.8022864164701591,0.8223182274712042,0,0.8
msmarco-passage-trec-dl-2019,0,130510,50,100,0.8223182274712042,0.8223182274712042,1,1.0
msmarco-passage-trec-dl-2019,0,130510,100,200,0.8223182274712042,0.8223182274712042,1,1.0
msmarco-passage-trec-dl-2019,0,130510,200,400,0.8223182274712042,0.8223182274712042,1,1.0
msmarco-passage-trec-dl-2019,0,130510,500,1000,0.8223182274712042,0.8223182274712042,1,1.0
msmarco-passage-trec-dl-2019,0,130510,1000,2000,0.8223182274712042,0.8223182274712042,1,1.0
msmarco-passage-trec-dl-2019,0,130510,2000,4000,0.8223182274712042,0.8223182274712042,1,1.0
msmarco-passage-trec-dl-2019,0,130510,5000,10000,0.8223182274712042,0.8223182274712042,1,1.0
msmarco-passage-trec-dl-2019,0,131843,10,20,0.7885497208855956,0.9216017310213247,0,0.7
msmarco-passage-trec-dl-2019,0,131843,20,40,0.8553475075669356,0.9216017310213247,0,0.75
msmarco-passage-trec-dl-2019,0,131843,50,100,0.9216017310213247,0.9216017310213247,0,0.8
msmarco-passage-trec-dl-2019,0,131843,100,200,0.9216017310213247,0.9216017310213247,0,0.8
msmarco-passage-trec-dl-2019,0,131843,200,400,0.9216017310213247,0.9216017310213247,0,0.85
msmarco-passage-trec-dl-2019,0,131843,500,1000,0.9216017310213247,0.9216017310213247,0,1.0
msmarco-passage-trec-dl-2019,0,131843,1000,2000,0.9216017310213247,0.9216017310213247,0,1.0
msmarco-passage-trec-dl-2019,0,131843,2000,4000,0.9216017310213247,0.9216017310213247,1,1.0
msmarco-passage-trec-dl-2019,0,131843,5000,10000,0.9216017310213247,0.9216017310213247,1,1.0
msmarco-passage-trec-dl-2019,0,146187,10,20,0.8510925938335092,0.8206551819920924,0,0.55
msmarco-passage-trec-dl-2019,0,146187,20,40,0.8206551819920924,0.8206551819920924,0,0.7
msmarco-passage-trec-dl-2019,0,146187,50,100,0.8206551819920924,0.8206551819920924,0,0.9
msmarco-passage-trec-dl-2019,0,146187,100,200,0.8206551819920924,0.8206551819920924,1,1.0
msmarco-passage-trec-dl-2019,0,146187,200,400,0.8206551819920924,0.8206551819920924,1,1.0
msmarco-passage-trec-dl-2019,0,146187,500,1000,0.8206551819920924,0.8206551819920924,1,1.0
msmarco-passage-trec-dl-2019,0,146187,1000,2000,0.8206551819920924,0.8206551819920924,1,1.0
msmarco-passage-trec-dl-2019,0,146187,2000,4000,0.8206551819920924,0.8206551819920924,1,1.0
msmarco-passage-trec-dl-2019,0,146187,5000,10000,0.8206551819920924,0.8206551819920924,1,1.0
msmarco-passage-trec-dl-2019,0,148538,10,20,0.5283283974778159,0.4812489149319909,0,0.55
msmarco-passage-trec-dl-2019,0,148538,20,40,0.5471668002303628,0.4812489149319909,0,0.6
msmarco-passage-trec-dl-2019,0,148538,50,100,0.4812489149319909,0.4812489149319909,0,0.9
msmarco-passage-trec-dl-2019,0,148538,100,200,0.4812489149319909,0.4812489149319909,0,0.95
msmarco-passage-trec-dl-2019,0,148538,200,400,0.4812489149319909,0.4812489149319909,1,1.0
msmarco-passage-trec-dl-2019,0,148538,500,1000,0.4812489149319909,0.4812489149319909,1,1.0
msmarco-passage-trec-dl-2019,0,148538,1000,2000,0.4812489149319909,0.4812489149319909,1,1.0
msmarco-passage-trec-dl-2019,0,148538,2000,4000,0.4812489149319909,0.4812489149319909,1,1.0
msmarco-passage-trec-dl-2019,0,148538,5000,10000,0.4812489149319909,0.4812489149319909,1,1.0
msmarco-passage-trec-dl-2019,0,156493,10,20,0.9634117275431489,0.9504318313235595,0,0.65
msmarco-passage-trec-dl-2019,0,156493,20,40,0.9504318313235595,0.9504318313235595,0,0.8
msmarco-passage-trec-dl-2019,0,156493,50,100,0.9504318313235595,0.9504318313235595,0,0.9
msmarco-passage-trec-dl-2019,0,156493,100,200,0.9504318313235595,0.9504318313235595,1,1.0
msmarco-passage-trec-dl-2019,0,156493,200,400,0.9504318313235595,0.9504318313235595,1,1.0
msmarco-passage-trec-dl-2019,0,156493,500,1000,0.9504318313235595,0.9504318313235595,1,1.0
msmarco-passage-trec-dl-2019,0,156493,1000,2000,0.9504318313235595,0.9504318313235595,1,1.0
msmarco-passage-trec-dl-2019,0,156493,2000,4000,0.9504318313235595,0.9504318313235595,1,1.0
msmarco-passage-trec-dl-2019,0,156493,5000,10000,0.9504318313235595,0.9504318313235595,1,1.0
msmarco-passage-trec-dl-2019,0,168216,10,20,0.9716189607861263,1.0,0,0.55
msmarco-passage-trec-dl-2019,0,168216,20,40,0.9738672436737749,1.0,0,0.65
msmarco-passage-trec-dl-2019,0,168216,50,100,1.0,1.0,0,0.8
msmarco-passage-trec-dl-2019,0,168216,100,200,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,168216,200,400,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,168216,500,1000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,168216,1000,2000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,168216,2000,4000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,168216,5000,10000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,182539,10,20,0.6678427612624973,0.6973450308710741,0,0.7
msmarco-passage-trec-dl-2019,0,182539,20,40,0.6973450308710741,0.6973450308710741,0,0.85
msmarco-passage-trec-dl-2019,0,182539,50,100,0.6973450308710741,0.6973450308710741,1,1.0
msmarco-passage-trec-dl-2019,0,182539,100,200,0.6973450308710741,0.6973450308710741,1,1.0
msmarco-passage-trec-dl-2019,0,182539,200,400,0.6973450308710741,0.6973450308710741,1,1.0
msmarco-passage-trec-dl-2019,0,182539,500,1000,0.6973450308710741,0.6973450308710741,1,1.0
msmarco-passage-trec-dl-2019,0,182539,1000,2000,0.6973450308710741,0.6973450308710741,1,1.0
msmarco-passage-trec-dl-2019,0,182539,2000,4000,0.6973450308710741,0.6973450308710741,1,1.0
msmarco-passage-trec-dl-2019,0,182539,5000,10000,0.6973450308710741,0.6973450308710741,1,1.0
msmarco-passage-trec-dl-2019,0,183378,10,20,0.7772990368905229,0.9432379215722527,0,0.75
msmarco-passage-trec-dl-2019,0,183378,20,40,0.8446849276286176,0.9432379215722527,0,0.8
msmarco-passage-trec-dl-2019,0,183378,50,100,0.9432379215722527,0.9432379215722527,0,0.8
msmarco-passage-trec-dl-2019,0,183378,100,200,0.9432379215722527,0.9432379215722527,0,0.95
msmarco-passage-trec-dl-2019,0,183378,200,400,0.9432379215722527,0.9432379215722527,1,1.0
msmarco-passage-trec-dl-2019,0,183378,500,1000,0.9432379215722527,0.9432379215722527,1,1.0
msmarco-passage-trec-dl-2019,0,183378,1000,2000,0.9432379215722527,0.9432379215722527,1,1.0
msmarco-passage-trec-dl-2019,0,183378,2000,4000,0.9432379215722527,0.9432379215722527,1,1.0
msmarco-passage-trec-dl-2019,0,183378,5000,10000,0.9432379215722527,0.9432379215722527,1,1.0
msmarco-passage-trec-dl-2019,0,19335,10,20,0.6942576371791485,0.7356148851045984,0,0.5
msmarco-passage-trec-dl-2019,0,19335,20,40,0.6837256208021183,0.7356148851045984,0,0.55
msmarco-passage-trec-dl-2019,0,19335,50,100,0.6202151365434997,0.7356148851045984,0,0.65
msmarco-passage-trec-dl-2019,0,19335,100,200,0.651553068806185,0.7356148851045984,0,0.75
msmarco-passage-trec-dl-2019,0,19335,200,400,0.7356148851045984,0.7356148851045984,0,0.9
msmarco-passage-trec-dl-2019,0,19335,500,1000,0.7356148851045984,0.7356148851045984,0,0.95
msmarco-passage-trec-dl-2019,0,19335,1000,2000,0.7356148851045984,0.7356148851045984,1,1.0
msmarco-passage-trec-dl-2019,0,19335,2000,4000,0.7356148851045984,0.7356148851045984,1,1.0
msmarco-passage-trec-dl-2019,0,19335,5000,10000,0.7356148851045984,0.7356148851045984,1,1.0
msmarco-passage-trec-dl-2019,0,207786,10,20,0.5952185368603492,0.5245542131916595,0,0.6
msmarco-passage-trec-dl-2019,0,207786,20,40,0.5245542131916595,0.5245542131916595,0,0.7
msmarco-passage-trec-dl-2019,0,207786,50,100,0.5245542131916595,0.5245542131916595,0,0.7
msmarco-passage-trec-dl-2019,0,207786,100,200,0.5245542131916595,0.5245542131916595,1,1.0
msmarco-passage-trec-dl-2019,0,207786,200,400,0.5245542131916595,0.5245542131916595,1,1.0
msmarco-passage-trec-dl-2019,0,207786,500,1000,0.5245542131916595,0.5245542131916595,1,1.0
msmarco-passage-trec-dl-2019,0,207786,1000,2000,0.5245542131916595,0.5245542131916595,1,1.0
msmarco-passage-trec-dl-2019,0,207786,2000,4000,0.5245542131916595,0.5245542131916595,1,1.0
msmarco-passage-trec-dl-2019,0,207786,5000,10000,0.5245542131916595,0.5245542131916595,1,1.0
msmarco-passage-trec-dl-2019,0,264014,10,20,0.7212531299963417,0.7610631254827989,0,0.6
msmarco-passage-trec-dl-2019,0,264014,20,40,0.7234975857328858,0.7610631254827989,0,0.7
msmarco-passage-trec-dl-2019,0,264014,50,100,0.7610631254827989,0.7610631254827989,0,0.8
msmarco-passage-trec-dl-2019,0,264014,100,200,0.7610631254827989,0.7610631254827989,0,0.95
msmarco-passage-trec-dl-2019,0,264014,200,400,0.7610631254827989,0.7610631254827989,1,1.0
msmarco-passage-trec-dl-2019,0,264014,500,1000,0.7610631254827989,0.7610631254827989,1,1.0
msmarco-passage-trec-dl-2019,0,264014,1000,2000,0.7610631254827989,0.7610631254827989,1,1.0
msmarco-passage-trec-dl-2019,0,264014,2000,4000,0.7610631254827989,0.7610631254827989,1,1.0
