dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper
scifact,0,212,dibud,1,512,512,300,212,1,budget,26,26,26,20,0.3010299956639812,0.3010299956639812,296,1,296,0.0442800521850585,296.0,296.0,0.3010299956639812
scifact,0,212,dibud,1,1024,1024,547,477,1,budget,40,40,40,20,0.3010299956639812,0.3010299956639812,296,1,296,0.0442800521850585,296.0,296.0,0.3010299956639812
scifact,0,212,dibud,1,2048,2048,1431,617,1,budget,67,67,67,20,0.3010299956639812,0.3010299956639812,296,1,296,0.0442812442779541,296.0,296.0,0.3010299956639812
scifact,0,212,dibud,1,4096,4096,3384,712,1,budget,71,71,71,20,0.3010299956639812,0.3010299956639812,296,1,296,0.0442812442779541,296.0,296.0,0.3010299956639812
scifact,0,212,dibud,1,8192,5009,3740,1269,1,cap100,100,100,100,20,0.3010299956639812,0.3010299956639812,296,1,296,0.0442812442779541,296.0,296.0,0.3010299956639812
scifact,0,212,dibud,1,10000,5009,3740,1269,1,cap100,100,100,100,20,0.3010299956639812,0.3010299956639812,296,1,296,0.0442812442779541,296.0,296.0,0.3010299956639812
scifact,0,213,dibud,1,128,128,66,62,1,budget,17,17,17,17,0.3868528072345416,0.3868528072345416,171,1,128,0.0227420330047607,171.0,128.0,0.3868528072345416
scifact,0,213,dibud,1,256,256,132,124,1,budget,27,27,27,20,0.3868528072345416,0.3868528072345416,171,1,171,0.0227429866790771,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,512,512,267,245,1,budget,34,34,34,20,0.3868528072345416,0.3868528072345416,171,1,171,0.0227429866790771,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,1024,1024,483,541,1,budget,52,52,52,20,0.3868528072345416,0.3868528072345416,171,1,171,0.0227429866790771,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,2048,2048,921,1127,1,budget,70,70,70,20,0.3868528072345416,0.3868528072345416,171,1,171,0.0227429866790771,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,4096,2215,921,1294,1,cap100,100,100,100,20,0.3868528072345416,0.3868528072345416,171,1,171,0.0227441787719726,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,8192,2215,921,1294,1,cap100,100,100,100,20,0.3868528072345416,0.3868528072345416,171,1,171,0.0227441787719726,171.0,171.0,0.3868528072345416
scifact,0,213,dibud,1,10000,2215,921,1294,1,cap100,100,100,100,20,0.3868528072345416,0.3868528072345416,171,1,171,0.0227441787719726,171.0,171.0,0.3868528072345416
scifact,0,216,dibud,1,128,128,64,64,1,budget,5,5,5,5,1.0,1.0,406,1,128,0.0300800800323486,406.0,128.0,1.0
scifact,0,216,dibud,1,256,256,119,137,1,budget,11,11,11,11,1.0,1.0,406,1,256,0.030081033706665,406.0,256.0,1.0
scifact,0,216,dibud,1,512,512,291,221,1,budget,26,26,26,20,1.0,1.0,406,1,406,0.030081033706665,406.0,406.0,1.0
scifact,0,216,dibud,1,1024,1024,495,529,1,budget,48,48,48,20,1.0,1.0,406,1,406,0.0300819873809814,406.0,406.0,1.0
scifact,0,216,dibud,1,2048,2048,924,1124,1,budget,73,73,73,20,1.0,1.0,406,1,406,0.0300819873809814,406.0,406.0,1.0
scifact,0,216,dibud,1,4096,3219,924,2295,1,cap100,100,100,100,20,1.0,1.0,406,1,406,0.0300819873809814,406.0,406.0,1.0
scifact,0,216,dibud,1,8192,3219,924,2295,1,cap100,100,100,100,20,1.0,1.0,406,1,406,0.0300819873809814,406.0,406.0,1.0
scifact,0,216,dibud,1,10000,3219,924,2295,1,cap100,100,100,100,20,1.0,1.0,406,1,406,0.0300819873809814,406.0,406.0,1.0
scifact,0,217,dibud,1,128,128,64,64,1,budget,4,4,4,4,1.0,1.0,481,1,128,0.0376808643341064,481.0,128.0,1.0
scifact,0,217,dibud,1,256,256,128,128,1,budget,10,10,10,10,1.0,1.0,481,1,256,0.0376820564270019,481.0,256.0,1.0
scifact,0,217,dibud,1,512,512,233,279,1,budget,26,26,26,20,1.0,1.0,481,1,481,0.0376820564270019,481.0,481.0,1.0
scifact,0,217,dibud,1,1024,1024,512,512,1,budget,34,34,34,20,1.0,1.0,481,1,481,0.0376830101013183,481.0,481.0,1.0
scifact,0,217,dibud,1,2048,2048,783,1265,1,budget,49,49,49,20,1.0,1.0,481,1,481,0.0376830101013183,481.0,481.0,1.0
scifact,0,217,dibud,1,4096,4096,1188,2908,1,budget,53,53,53,20,1.0,1.0,481,1,481,0.0376830101013183,481.0,481.0,1.0
scifact,0,217,dibud,1,8192,4142,1188,2954,1,cap100,100,100,100,20,1.0,1.0,481,1,481,0.0376830101013183,481.0,481.0,1.0
scifact,0,217,dibud,1,10000,4142,1188,2954,1,cap100,100,100,100,20,1.0,1.0,481,1,481,0.0376830101013183,481.0,481.0,1.0
scifact,0,218,dibud,1,128,128,64,64,1,budget,15,15,15,15,1.0,1.0,212,1,128,0.0414888858795166,212.0,128.0,1.0
scifact,0,218,dibud,1,256,256,109,147,1,budget,23,23,23,20,1.0,1.0,212,1,212,0.0414888858795166,212.0,212.0,1.0
scifact,0,218,dibud,1,512,512,152,360,1,budget,28,28,28,20,1.0,1.0,212,1,212,0.0414900779724121,212.0,212.0,1.0
scifact,0,218,dibud,1,1024,1024,327,697,1,budget,45,45,45,20,1.0,1.0,212,1,212,0.0414900779724121,212.0,212.0,1.0
scifact,0,218,dibud,1,2048,2048,381,1667,1,budget,52,52,52,20,1.0,1.0,212,1,212,0.0414900779724121,212.0,212.0,1.0
scifact,0,218,dibud,1,4096,4096,1729,2367,1,budget,73,73,73,20,1.0,1.0,212,1,212,0.0414900779724121,212.0,212.0,1.0
scifact,0,218,dibud,1,8192,4582,2124,2458,1,cap100,100,100,100,20,1.0,1.0,212,1,212,0.0414910316467285,212.0,212.0,1.0
scifact,0,218,dibud,1,10000,4582,2124,2458,1,cap100,100,100,100,20,1.0,1.0,212,1,212,0.0414910316467285,212.0,212.0,1.0
scifact,0,219,dibud,1,128,128,71,57,1,budget,14,14,14,14,1.0,1.0,216,1,128,0.0406830310821533,216.0,128.0,1.0
scifact,0,219,dibud,1,256,256,96,160,1,budget,23,23,23,20,1.0,1.0,216,1,216,0.0406830310821533,216.0,216.0,1.0
scifact,0,219,dibud,1,512,512,167,345,1,budget,30,30,30,20,1.0,1.0,216,1,216,0.0406830310821533,216.0,216.0,1.0
scifact,0,219,dibud,1,1024,1024,258,766,1,budget,34,34,34,20,1.0,1.0,216,1,216,0.0406839847564697,216.0,216.0,1.0
scifact,0,219,dibud,1,2048,2048,314,1734,1,budget,51,51,51,20,1.0,1.0,216,1,216,0.0406839847564697,216.0,216.0,1.0
scifact,0,219,dibud,1,4096,4096,1815,2281,1,budget,88,88,88,20,1.0,1.0,216,1,216,0.0406839847564697,216.0,216.0,1.0
scifact,0,219,dibud,1,8192,4564,2000,2564,1,cap100,100,100,100,20,1.0,1.0,216,1,216,0.0406839847564697,216.0,216.0,1.0
scifact,0,219,dibud,1,10000,4564,2000,2564,1,cap100,100,100,100,20,1.0,1.0,216,1,216,0.0406839847564697,216.0,216.0,1.0
scifact,0,230,dibud,1,128,128,64,64,1,budget,10,10,10,10,1.0,1.0,291,1,128,0.0333549976348876,291.0,128.0,1.0
scifact,0,230,dibud,1,256,256,120,136,1,budget,19,19,19,19,1.0,1.0,291,1,256,0.0333549976348876,291.0,256.0,1.0
scifact,0,230,dibud,1,512,512,179,333,1,budget,25,25,25,20,1.0,1.0,291,1,291,0.0333549976348876,291.0,291.0,1.0
scifact,0,230,dibud,1,1024,1024,286,738,1,budget,29,29,29,20,1.0,1.0,291,1,291,0.0333549976348876,291.0,291.0,1.0
scifact,0,230,dibud,1,2048,2048,464,1584,1,budget,36,36,36,20,1.0,1.0,291,1,291,0.0333561897277832,291.0,291.0,1.0
scifact,0,230,dibud,1,4096,3628,2044,1584,1,cap100,100,100,100,20,1.0,1.0,291,1,291,0.0333561897277832,291.0,291.0,1.0
scifact,0,230,dibud,1,8192,3628,2044,1584,1,cap100,100,100,100,20,1.0,1.0,291,1,291,0.0333561897277832,291.0,291.0,1.0
scifact,0,230,dibud,1,10000,3628,2044,1584,1,cap100,100,100,100,20,1.0,1.0,291,1,291,0.0333561897277832,291.0,291.0,1.0
scifact,0,232,dibud,1,128,128,66,62,1,budget,9,9,9,9,0.6309297535714575,0.6309297535714575,1940,1,128,0.0482699871063232,1940.0,128.0,0.6309297535714575
scifact,0,232,dibud,1,256,256,120,136,1,budget,12,12,12,12,0.6309297535714575,0.6309297535714575,1940,1,256,0.0482709407806396,1940.0,256.0,0.6309297535714575
scifact,0,232,dibud,1,512,512,235,277,1,budget,13,13,13,13,0.6309297535714575,0.6309297535714575,1940,1,512,0.0482709407806396,1940.0,512.0,0.6309297535714575
scifact,0,232,dibud,1,1024,1024,442,582,1,budget,14,14,14,14,0.6309297535714575,0.6309297535714575,1940,1,1024,0.048271894454956,1940.0,1024.0,0.6309297535714575
scifact,0,232,dibud,1,2048,2048,901,1147,1,budget,20,20,20,20,0.6309297535714575,0.6309297535714575,1940,1,1940,0.048271894454956,1940.0,1940.0,0.6309297535714575
scifact,0,232,dibud,1,4096,4096,2908,1188,1,budget,31,31,31,20,0.6309297535714575,0.6309297535714575,1940,1,1940,0.048271894454956,1940.0,1940.0,0.6309297535714575
scifact,0,232,dibud,1,8192,5564,4376,1188,1,cap100,100,100,100,20,0.6309297535714575,0.6309297535714575,1940,1,1940,0.048271894454956,1940.0,1940.0,0.6309297535714575
scifact,0,232,dibud,1,10000,5564,4376,1188,1,cap100,100,100,100,20,0.6309297535714575,0.6309297535714575,1940,1,1940,0.0482730865478515,1940.0,1940.0,0.6309297535714575
scifact,0,233,dibud,1,128,128,60,68,1,budget,11,11,11,11,1.0,1.0,738,1,128,0.0614089965820312,738.0,128.0,1.0
scifact,0,233,dibud,1,256,256,122,134,1,budget,14,14,14,14,1.0,1.0,738,1,256,0.0614089965820312,738.0,256.0,1.0
scifact,0,233,dibud,1,512,512,312,200,1,budget,17,17,17,17,1.0,1.0,738,1,512,0.0614089965820312,738.0,512.0,1.0
scifact,0,233,dibud,1,1024,1024,685,339,1,budget,20,20,20,20,1.0,1.0,738,1,738,0.0614097118377685,738.0,738.0,1.0
scifact,0,233,dibud,1,2048,2048,1549,499,1,budget,23,23,23,20,1.0,1.0,738,1,738,0.0614097118377685,738.0,738.0,1.0
scifact,0,233,dibud,1,4096,4096,3466,630,1,budget,26,26,26,20,1.0,1.0,738,1,738,0.0614097118377685,738.0,738.0,1.0
scifact,0,233,dibud,1,8192,7223,4428,2795,1,cap100,100,100,100,20,1.0,1.0,738,1,738,0.0614097118377685,738.0,738.0,1.0
scifact,0,233,dibud,1,10000,7223,4428,2795,1,cap100,100,100,100,20,1.0,1.0,738,1,738,0.0614097118377685,738.0,738.0,1.0
scifact,0,236,dibud,1,128,128,66,62,1,budget,9,9,9,9,1.0,1.0,398,1,128,0.0583369731903076,398.0,128.0,1.0
scifact,0,236,dibud,1,256,256,152,104,1,budget,17,17,17,17,1.0,1.0,398,1,256,0.058337926864624,398.0,256.0,1.0
scifact,0,236,dibud,1,512,512,343,169,1,budget,24,24,24,20,1.0,1.0,398,1,398,0.058337926864624,398.0,398.0,1.0
scifact,0,236,dibud,1,1024,1024,763,261,1,budget,29,29,29,20,1.0,1.0,398,1,398,0.0583391189575195,398.0,398.0,1.0
scifact,0,236,dibud,1,2048,2048,1702,346,1,budget,31,31,31,20,1.0,1.0,398,1,398,0.0583391189575195,398.0,398.0,1.0
scifact,0,236,dibud,1,4096,4096,3694,402,1,budget,31,31,31,20,1.0,1.0,398,1,398,0.0583391189575195,398.0,398.0,1.0
scifact,0,236,dibud,1,8192,6823,4176,2647,1,cap100,100,100,100,20,1.0,1.0,398,1,398,0.0583391189575195,398.0,398.0,1.0
scifact,0,236,dibud,1,10000,6823,4176,2647,1,cap100,100,100,100,20,1.0,1.0,398,1,398,0.0583391189575195,398.0,398.0,1.0
scifact,0,237,dibud,1,128,128,67,61,1,budget,16,16,16,16,1.0,1.0,333,1,128,0.059485912322998,333.0,128.0,1.0
scifact,0,237,dibud,1,256,256,136,120,1,budget,17,17,17,17,1.0,1.0,333,1,256,0.0594868659973144,333.0,256.0,1.0
scifact,0,237,dibud,1,512,512,279,233,1,budget,21,21,21,20,1.0,1.0,333,1,333,0.0594878196716308,333.0,333.0,1.0
scifact,0,237,dibud,1,1024,1024,586,438,1,budget,22,22,22,20,1.0,1.0,333,1,333,0.0594878196716308,333.0,333.0,1.0
scifact,0,237,dibud,1,2048,2048,1279,769,1,budget,25,25,25,20,1.0,1.0,333,1,333,0.0594878196716308,333.0,333.0,1.0
scifact,0,237,dibud,1,4096,4096,2651,1445,1,budget,30,30,30,20,1.0,1.0,333,1,333,0.0594878196716308,333.0,333.0,1.0
scifact,0,237,dibud,1,8192,6876,3237,3639,1,cap100,100,100,100,20,1.0,1.0,333,1,333,0.0594878196716308,333.0,333.0,1.0
scifact,0,237,dibud,1,10000,6876,3237,3639,1,cap100,100,100,100,20,1.0,1.0,333,1,333,0.0594890117645263,333.0,333.0,1.0
scifact,0,238,dibud,1,128,128,62,66,1,budget,16,16,16,16,0.430676558073393,0.430676558073393,170,1,128,0.0688881874084472,170.0,128.0,0.430676558073393
scifact,0,238,dibud,1,256,256,137,119,1,budget,26,26,26,20,0.430676558073393,0.430676558073393,170,1,170,0.0688891410827636,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,512,512,281,231,1,budget,33,33,33,20,0.430676558073393,0.430676558073393,170,1,170,0.0688891410827636,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,1024,1024,318,706,1,budget,47,47,47,20,0.430676558073393,0.430676558073393,170,1,170,0.0688891410827636,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,2048,2048,455,1593,1,budget,52,52,52,20,0.430676558073393,0.430676558073393,170,1,170,0.0688891410827636,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,4096,4096,2048,2048,1,budget,71,71,71,20,0.430676558073393,0.430676558073393,170,1,170,0.06889009475708,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,8192,7887,4063,3824,1,cap100,100,100,100,20,0.430676558073393,0.430676558073393,170,1,170,0.06889009475708,170.0,170.0,0.430676558073393
scifact,0,238,dibud,1,10000,7887,4063,3824,1,cap100,100,100,100,20,0.430676558073393,0.430676558073393,170,1,170,0.06889009475708,170.0,170.0,0.430676558073393
scifact,0,239,dibud,1,128,128,62,66,1,budget,5,5,5,5,1.0,1.0,830,1,128,0.0481150150299072,830.0,128.0,1.0
scifact,0,239,dibud,1,256,256,123,133,1,budget,7,7,7,7,1.0,1.0,830,1,256,0.0481150150299072,830.0,256.0,1.0
scifact,0,239,dibud,1,512,512,294,218,1,budget,18,18,18,18,1.0,1.0,830,1,512,0.0481150150299072,830.0,512.0,1.0
scifact,0,239,dibud,1,1024,1024,632,392,1,budget,22,22,22,20,1.0,1.0,830,1,830,0.0481159687042236,830.0,830.0,1.0
scifact,0,239,dibud,1,2048,2048,1457,591,1,budget,35,35,35,20,1.0,1.0,830,1,830,0.0481159687042236,830.0,830.0,1.0
scifact,0,239,dibud,1,4096,4096,3414,682,1,budget,61,61,61,20,1.0,1.0,830,1,830,0.0481159687042236,830.0,830.0,1.0
scifact,0,239,dibud,1,8192,5456,4774,682,1,cap100,100,100,100,20,1.0,1.0,830,1,830,0.0481159687042236,830.0,830.0,1.0
scifact,0,239,dibud,1,10000,5456,4774,682,1,cap100,100,100,100,20,1.0,1.0,830,1,830,0.0481159687042236,830.0,830.0,1.0
scifact,0,248,dibud,1,128,128,68,60,1,budget,8,8,8,8,1.0,1.0,301,1,128,0.0444767475128173,301.0,128.0,1.0
scifact,0,248,dibud,1,256,256,128,128,1,budget,12,12,12,12,1.0,1.0,301,1,256,0.0444767475128173,301.0,256.0,1.0
scifact,0,248,dibud,1,512,512,268,244,1,budget,25,25,25,20,1.0,1.0,301,1,301,0.0444779396057128,301.0,301.0,1.0
scifact,0,248,dibud,1,1024,1024,552,472,1,budget,33,33,33,20,1.0,1.0,301,1,301,0.0444779396057128,301.0,301.0,1.0
scifact,0,248,dibud,1,2048,2048,705,1343,1,budget,46,46,46,20,1.0,1.0,301,1,301,0.0444779396057128,301.0,301.0,1.0
scifact,0,248,dibud,1,4096,4096,1536,2560,1,budget,85,85,85,20,1.0,1.0,301,1,301,0.0444779396057128,301.0,301.0,1.0
scifact,0,248,dibud,1,8192,4978,2418,2560,1,cap100,100,100,100,20,1.0,1.0,301,1,301,0.0444788932800293,301.0,301.0,1.0
scifact,0,248,dibud,1,10000,4978,2418,2560,1,cap100,100,100,100,20,1.0,1.0,301,1,301,0.0444788932800293,301.0,301.0,1.0
scifact,0,249,dibud,1,128,128,68,60,1,budget,5,5,5,5,1.0,1.0,422,1,128,0.0453081130981445,422.0,128.0,1.0
scifact,0,249,dibud,1,256,256,124,132,1,budget,14,14,14,14,1.0,1.0,422,1,256,0.0453081130981445,422.0,256.0,1.0
scifact,0,249,dibud,1,512,512,243,269,1,budget,24,24,24,20,1.0,1.0,422,1,422,0.0453090667724609,422.0,422.0,1.0
scifact,0,249,dibud,1,1024,1024,584,440,1,budget,38,38,38,20,1.0,1.0,422,1,422,0.0453090667724609,422.0,422.0,1.0
scifact,0,249,dibud,1,2048,2048,1024,1024,1,budget,50,50,50,20,1.0,1.0,422,1,422,0.0453090667724609,422.0,422.0,1.0
scifact,0,249,dibud,1,4096,4096,2227,1869,1,budget,76,76,76,20,1.0,1.0,422,1,422,0.0453090667724609,422.0,422.0,1.0
scifact,0,249,dibud,1,8192,5084,2991,2093,1,cap100,100,100,100,20,1.0,1.0,422,1,422,0.0453090667724609,422.0,422.0,1.0
scifact,0,249,dibud,1,10000,5084,2991,2093,1,cap100,100,100,100,20,1.0,1.0,422,1,422,0.0453100204467773,422.0,422.0,1.0
scifact,0,261,dibud,1,128,128,66,62,1,budget,17,17,17,17,0.4684505201610769,0.4684505201610769,157,1,128,0.0375537872314453,157.0,128.0,0.4684505201610769
scifact,0,261,dibud,1,256,256,107,149,1,budget,33,33,33,20,0.4684505201610769,0.4684505201610769,157,1,157,0.0375549793243408,157.0,157.0,0.4684505201610769
scifact,0,261,dibud,1,512,512,256,256,1,budget,53,53,53,20,0.4684505201610769,0.4684505201610769,157,1,157,0.0375549793243408,157.0,157.0,0.4684505201610769
scifact,0,261,dibud,1,1024,1024,441,583,1,budget,66,66,66,20,0.4684505201610769,0.4684505201610769,157,1,157,0.0375549793243408,157.0,157.0,0.4684505201610769
scifact,0,261,dibud,1,2048,2048,940,1108,1,budget,81,81,81,20,0.4684505201610769,0.4684505201610769,157,1,157,0.0375549793243408,157.0,157.0,0.4684505201610769
scifact,0,261,dibud,1,4096,4096,940,3156,1,budget,91,91,91,20,0.4684505201610769,0.4684505201610769,157,1,157,0.0375559329986572,157.0,157.0,0.4684505201610769
scifact,0,261,dibud,1,8192,4154,940,3214,1,cap100,100,100,100,20,0.4684505201610769,0.4684505201610769,157,1,157,0.0375559329986572,157.0,157.0,0.4684505201610769
scifact,0,261,dibud,1,10000,4154,940,3214,1,cap100,100,100,100,20,0.4684505201610769,0.4684505201610769,157,1,157,0.0375559329986572,157.0,157.0,0.4684505201610769
scifact,0,268,dibud,1,128,128,61,67,1,budget,17,17,17,17,1.0,1.0,169,1,128,0.0547637939453125,169.0,128.0,1.0
scifact,0,268,dibud,1,256,256,112,144,1,budget,25,25,25,20,1.0,1.0,169,1,169,0.0547647476196289,169.0,169.0,1.0
scifact,0,268,dibud,1,512,512,187,325,1,budget,29,29,29,20,1.0,1.0,169,1,169,0.0547659397125244,169.0,169.0,1.0
scifact,0,268,dibud,1,1024,1024,301,723,1,budget,29,29,29,20,1.0,1.0,169,1,169,0.0547659397125244,169.0,169.0,1.0
scifact,0,268,dibud,1,2048,2048,448,1600,1,budget,32,32,32,20,1.0,1.0,169,1,169,0.0547659397125244,169.0,169.0,1.0
scifact,0,268,dibud,1,4096,4096,2289,1807,1,budget,48,48,48,20,1.0,1.0,169,1,169,0.0547659397125244,169.0,169.0,1.0
scifact,0,268,dibud,1,8192,6316,4509,1807,1,cap100,100,100,100,20,1.0,1.0,169,1,169,0.0547659397125244,169.0,169.0,1.0
scifact,0,268,dibud,1,10000,6316,4509,1807,1,cap100,100,100,100,20,1.0,1.0,169,1,169,0.0547659397125244,169.0,169.0,1.0
scifact,0,269,dibud,1,128,128,59,69,1,budget,15,15,15,15,1.0,1.0,169,1,128,0.0494651794433593,169.0,128.0,1.0
scifact,0,269,dibud,1,256,256,124,132,1,budget,25,25,25,20,1.0,1.0,169,1,169,0.0494651794433593,169.0,169.0,1.0
scifact,0,269,dibud,1,512,512,181,331,1,budget,27,27,27,20,1.0,1.0,169,1,169,0.0494661331176757,169.0,169.0,1.0
scifact,0,269,dibud,1,1024,1024,286,738,1,budget,28,28,28,20,1.0,1.0,169,1,169,0.0494661331176757,169.0,169.0,1.0
scifact,0,269,dibud,1,2048,2048,850,1198,1,budget,34,34,34,20,1.0,1.0,169,1,169,0.0494661331176757,169.0,169.0,1.0
scifact,0,269,dibud,1,4096,4096,2898,1198,1,budget,68,68,68,20,1.0,1.0,169,1,169,0.0494661331176757,169.0,169.0,1.0
scifact,0,269,dibud,1,8192,5573,4375,1198,1,cap100,100,100,100,20,1.0,1.0,169,1,169,0.0494670867919921,169.0,169.0,1.0
scifact,0,269,dibud,1,10000,5573,4375,1198,1,cap100,100,100,100,20,1.0,1.0,169,1,169,0.0494670867919921,169.0,169.0,1.0
scifact,0,274,dibud,1,128,128,61,67,1,budget,9,9,9,9,1.0,1.0,363,1,128,0.0641703605651855,363.0,128.0,1.0
scifact,0,274,dibud,1,256,256,120,136,1,budget,13,13,13,13,1.0,1.0,363,1,256,0.0641710758209228,363.0,256.0,1.0
scifact,0,274,dibud,1,512,512,234,278,1,budget,26,26,26,20,1.0,1.0,363,1,363,0.0641710758209228,363.0,363.0,1.0
scifact,0,274,dibud,1,1024,1024,512,512,1,budget,39,39,39,20,1.0,1.0,363,1,363,0.0641710758209228,363.0,363.0,1.0
scifact,0,274,dibud,1,2048,2048,1228,820,1,budget,53,53,53,20,1.0,1.0,363,1,363,0.0641710758209228,363.0,363.0,1.0
scifact,0,274,dibud,1,4096,4096,1297,2799,1,budget,71,71,71,20,1.0,1.0,363,1,363,0.0641720294952392,363.0,363.0,1.0
scifact,0,274,dibud,1,8192,7386,4587,2799,1,cap100,100,100,100,20,1.0,1.0,363,1,363,0.0641720294952392,363.0,363.0,1.0
scifact,0,274,dibud,1,10000,7386,4587,2799,1,cap100,100,100,100,20,1.0,1.0,363,1,363,0.0641720294952392,363.0,363.0,1.0
scifact,0,275,dibud,1,128,128,64,64,1,budget,18,18,18,18,0.6257049680303419,0.6257049680303419,184,1,128,0.033851146697998,184.0,128.0,0.6257049680303419
scifact,0,275,dibud,1,256,256,164,92,1,budget,28,28,28,20,0.6257049680303419,0.6257049680303419,184,1,184,0.0338521003723144,184.0,184.0,0.6257049680303419
scifact,0,275,dibud,1,512,512,351,161,1,budget,37,37,37,20,0.6257049680303419,0.6257049680303419,184,1,184,0.0338521003723144,184.0,184.0,0.6257049680303419
scifact,0,275,dibud,1,1024,1024,697,327,1,budget,57,57,57,20,0.6257049680303419,0.6257049680303419,184,1,184,0.0338521003723144,184.0,184.0,0.6257049680303419
scifact,0,275,dibud,1,2048,2048,1602,446,1,budget,66,66,66,20,0.6257049680303419,0.6257049680303419,184,1,184,0.0338530540466308,184.0,184.0,0.6257049680303419
scifact,0,275,dibud,1,4096,3624,2204,1420,1,cap100,100,100,100,20,0.6257049680303419,0.6257049680303419,184,1,184,0.0338530540466308,184.0,184.0,0.6257049680303419
scifact,0,275,dibud,1,8192,3624,2204,1420,1,cap100,100,100,100,20,0.6257049680303419,0.6257049680303419,184,1,184,0.0338530540466308,184.0,184.0,0.6257049680303419
scifact,0,275,dibud,1,10000,3624,2204,1420,1,cap100,100,100,100,20,0.6257049680303419,0.6257049680303419,184,1,184,0.0338530540466308,184.0,184.0,0.6257049680303419
scifact,0,279,dibud,1,128,128,64,64,1,budget,12,12,12,12,1.0,1.0,259,1,128,0.0433020591735839,259.0,128.0,1.0
scifact,0,279,dibud,1,256,256,136,120,1,budget,19,19,19,19,1.0,1.0,259,1,256,0.0433020591735839,259.0,256.0,1.0
scifact,0,279,dibud,1,512,512,297,215,1,budget,26,26,26,20,1.0,1.0,259,1,259,0.0433030128479003,259.0,259.0,1.0
scifact,0,279,dibud,1,1024,1024,584,440,1,budget,33,33,33,20,1.0,1.0,259,1,259,0.0433030128479003,259.0,259.0,1.0
scifact,0,279,dibud,1,2048,2048,950,1098,1,budget,54,54,54,20,1.0,1.0,259,1,259,0.0433030128479003,259.0,259.0,1.0
scifact,0,279,dibud,1,4096,4096,2998,1098,1,budget,94,94,94,20,1.0,1.0,259,1,259,0.0433039665222168,259.0,259.0,1.0
scifact,0,279,dibud,1,8192,4879,3781,1098,1,cap100,100,100,100,20,1.0,1.0,259,1,259,0.0433039665222168,259.0,259.0,1.0
scifact,0,279,dibud,1,10000,4879,3781,1098,1,cap100,100,100,100,20,1.0,1.0,259,1,259,0.0433039665222168,259.0,259.0,1.0
scifact,0,294,dibud,1,128,128,64,64,1,budget,13,13,13,13,1.0,1.0,215,1,128,0.0313129425048828,215.0,128.0,1.0
scifact,0,294,dibud,1,256,256,91,165,1,budget,24,24,24,20,1.0,1.0,215,1,215,0.0313129425048828,215.0,215.0,1.0
scifact,0,294,dibud,1,512,512,156,356,1,budget,36,36,36,20,1.0,1.0,215,1,215,0.0313138961791992,215.0,215.0,1.0
scifact,0,294,dibud,1,1024,1024,233,791,1,budget,44,44,44,20,1.0,1.0,215,1,215,0.0313138961791992,215.0,215.0,1.0
scifact,0,294,dibud,1,2048,2048,299,1749,1,budget,47,47,47,20,1.0,1.0,215,1,215,0.0313138961791992,215.0,215.0,1.0
scifact,0,294,dibud,1,4096,3394,871,2523,1,cap100,100,100,100,20,1.0,1.0,215,1,215,0.0313138961791992,215.0,215.0,1.0
scifact,0,294,dibud,1,8192,3394,871,2523,1,cap100,100,100,100,20,1.0,1.0,215,1,215,0.0313148498535156,215.0,215.0,1.0
scifact,0,294,dibud,1,10000,3394,871,2523,1,cap100,100,100,100,20,1.0,1.0,215,1,215,0.0313148498535156,215.0,215.0,1.0
scifact,0,295,dibud,1,128,128,69,59,1,budget,26,26,26,20,0.430676558073393,0.430676558073393,90,1,90,0.0155410766601562,90.0,90.0,0.430676558073393
scifact,0,295,dibud,1,256,256,126,130,1,budget,41,41,41,20,0.430676558073393,0.430676558073393,90,1,90,0.0155420303344726,90.0,90.0,0.430676558073393
