dataset,query_id,dense_to_sparse_cost_ratio,policy,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,dense_cost_share,certified_k_cap100,next_certificate_gap
msmarco-passage-trec-dl-2019,87452,0.5,candidate-per-cost,2048,1536.0,1536.0,832,1120,0.2708333333333333,45,-9.69134271144867e-06
msmarco-passage-trec-dl-2019,87452,0.5,candidate-per-cost,4096,3072.0,3072.0,832,2656,0.13541666666666666,59,-6.037019193172455e-05
msmarco-passage-trec-dl-2019,87452,0.5,candidate-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,0.5,candidate-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0020242221653461456
msmarco-passage-trec-dl-2019,87452,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,25,-0.00019984319806098938
msmarco-passage-trec-dl-2019,87452,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,30,-0.00014186277985572815
msmarco-passage-trec-dl-2019,87452,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,37,-0.00011493079364299774
msmarco-passage-trec-dl-2019,87452,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,59,-1.1466443538665771e-05
msmarco-passage-trec-dl-2019,87452,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0020242221653461456
msmarco-passage-trec-dl-2019,87452,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,26,-0.00036336295306682587
msmarco-passage-trec-dl-2019,87452,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,32,-7.456354796886444e-05
msmarco-passage-trec-dl-2019,87452,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,47,-4.106573760509491e-05
msmarco-passage-trec-dl-2019,87452,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,59,-7.386133074760437e-05
msmarco-passage-trec-dl-2019,87452,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,60,-0.00010272860527038574
msmarco-passage-trec-dl-2019,87452,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0020242221653461456
msmarco-passage-trec-dl-2019,87452,2.0,blocker-per-cost,512,768.0,768.0,256,256,0.6666666666666666,26,-6.794929504394531e-06
msmarco-passage-trec-dl-2019,87452,2.0,blocker-per-cost,1024,1536.0,1536.0,576,384,0.75,33,-3.359653055667877e-05
msmarco-passage-trec-dl-2019,87452,2.0,blocker-per-cost,2048,3072.0,3072.0,832,1408,0.5416666666666666,48,-0.00010433793067932129
msmarco-passage-trec-dl-2019,87452,2.0,blocker-per-cost,4096,6144.0,6144.0,832,4480,0.2708333333333333,60,-0.00012505147606134415
msmarco-passage-trec-dl-2019,87452,2.0,blocker-per-cost,8192,12288.0,12288.0,3644,5000,0.5930989583333334,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0020242221653461456
msmarco-passage-trec-dl-2019,87452,2.0,pressure-per-cost,512,768.0,768.0,256,256,0.6666666666666666,26,-6.794929504394531e-06
msmarco-passage-trec-dl-2019,87452,2.0,pressure-per-cost,1024,1536.0,1536.0,544,448,0.7083333333333334,33,-9.57343727350235e-05
msmarco-passage-trec-dl-2019,87452,2.0,pressure-per-cost,2048,3072.0,3072.0,800,1472,0.5208333333333334,48,-7.588043808937073e-05
msmarco-passage-trec-dl-2019,87452,2.0,pressure-per-cost,4096,6144.0,6144.0,800,4544,0.2604166666666667,60,-0.00012198928743600845
msmarco-passage-trec-dl-2019,87452,2.0,pressure-per-cost,8192,12288.0,12288.0,3644,5000,0.5930989583333334,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,2.0,candidate-per-cost,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0020242221653461456
msmarco-passage-trec-dl-2019,87452,2.0,candidate-per-cost,512,768.0,768.0,256,256,0.6666666666666666,26,-6.794929504394531e-06
msmarco-passage-trec-dl-2019,87452,2.0,candidate-per-cost,1024,1536.0,1536.0,576,384,0.75,33,-3.359653055667877e-05
msmarco-passage-trec-dl-2019,87452,2.0,candidate-per-cost,2048,3072.0,3072.0,832,1408,0.5416666666666666,48,-0.00010433793067932129
msmarco-passage-trec-dl-2019,87452,2.0,candidate-per-cost,4096,6144.0,6144.0,832,4480,0.2708333333333333,60,-0.00012505147606134415
msmarco-passage-trec-dl-2019,87452,2.0,candidate-per-cost,8192,12288.0,12288.0,3644,5000,0.5930989583333334,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,855410,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,5,-0.006169872358441353
msmarco-passage-trec-dl-2019,855410,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,5,-0.003727870061993599
msmarco-passage-trec-dl-2019,855410,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,5,-0.0020118672400712967
msmarco-passage-trec-dl-2019,855410,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,5,-0.000967344269156456
msmarco-passage-trec-dl-2019,855410,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,5,-0.0003861822187900543
msmarco-passage-trec-dl-2019,855410,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,5,-2.9593706130981445e-05
msmarco-passage-trec-dl-2019,855410,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,855410,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,5,-0.005078764632344246
msmarco-passage-trec-dl-2019,855410,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,5,-0.0032807420939207077
msmarco-passage-trec-dl-2019,855410,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,5,-0.0017281193286180496
msmarco-passage-trec-dl-2019,855410,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,5,-0.0008056405931711197
msmarco-passage-trec-dl-2019,855410,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,5,-0.0002995729446411133
msmarco-passage-trec-dl-2019,855410,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,5,-2.9303133487701416e-05
msmarco-passage-trec-dl-2019,855410,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,855410,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,5,-0.005078764632344246
msmarco-passage-trec-dl-2019,855410,0.5,blocker-per-cost,512,384.0,384.0,256,256,0.3333333333333333,5,-0.002924172207713127
msmarco-passage-trec-dl-2019,855410,0.5,blocker-per-cost,1024,768.0,768.0,512,512,0.3333333333333333,5,-0.0015078671276569366
msmarco-passage-trec-dl-2019,855410,0.5,blocker-per-cost,2048,1536.0,1536.0,1024,1024,0.3333333333333333,5,-0.0006821248680353165
msmarco-passage-trec-dl-2019,855410,0.5,blocker-per-cost,4096,3072.0,3072.0,2048,2048,0.3333333333333333,5,-0.00023399852216243744
msmarco-passage-trec-dl-2019,855410,0.5,blocker-per-cost,8192,6144.0,6144.0,4096,4096,0.3333333333333333,5,-2.3096799850463867e-07
msmarco-passage-trec-dl-2019,855410,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,855410,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,5,-0.005078764632344246
msmarco-passage-trec-dl-2019,855410,0.5,pressure-per-cost,512,384.0,384.0,320,224,0.4166666666666667,5,-0.0032807420939207077
msmarco-passage-trec-dl-2019,855410,0.5,pressure-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,5,-0.0017281193286180496
msmarco-passage-trec-dl-2019,855410,0.5,pressure-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,5,-0.0008056405931711197
msmarco-passage-trec-dl-2019,855410,0.5,pressure-per-cost,4096,3072.0,3072.0,2112,2016,0.34375,5,-0.00024131126701831818
msmarco-passage-trec-dl-2019,855410,0.5,pressure-per-cost,8192,6144.0,6144.0,4160,4064,0.3385416666666667,5,-2.0992010831832886e-06
msmarco-passage-trec-dl-2019,855410,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,855410,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,candidate-per-cost,256,192.0,192.0,64,160,0.16666666666666666,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,candidate-per-cost,512,384.0,384.0,64,352,0.08333333333333333,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,candidate-per-cost,1024,768.0,768.0,64,736,0.041666666666666664,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,candidate-per-cost,2048,1536.0,1536.0,64,1504,0.020833333333333332,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,candidate-per-cost,4096,3072.0,3072.0,64,3040,0.010416666666666666,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,0.5,candidate-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,5,-0.00018551014363765717
msmarco-passage-trec-dl-2019,855410,0.5,candidate-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,855410,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,5,-0.005078764632344246
msmarco-passage-trec-dl-2019,855410,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,5,-0.003727870061993599
msmarco-passage-trec-dl-2019,855410,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,5,-0.0020118672400712967
msmarco-passage-trec-dl-2019,855410,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,5,-0.000967344269156456
msmarco-passage-trec-dl-2019,855410,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,5,-0.0003861822187900543
msmarco-passage-trec-dl-2019,855410,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,5,-2.9593706130981445e-05
msmarco-passage-trec-dl-2019,855410,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,855410,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,5,-0.005078764632344246
msmarco-passage-trec-dl-2019,855410,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,5,-0.0032807420939207077
msmarco-passage-trec-dl-2019,855410,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,5,-0.0017281193286180496
msmarco-passage-trec-dl-2019,855410,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,5,-0.0008056405931711197
msmarco-passage-trec-dl-2019,855410,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,5,-0.0002995729446411133
msmarco-passage-trec-dl-2019,855410,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,5,-2.9303133487701416e-05
msmarco-passage-trec-dl-2019,855410,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,855410,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,5,-0.005078764632344246
msmarco-passage-trec-dl-2019,855410,2.0,blocker-per-cost,512,768.0,768.0,256,256,0.6666666666666666,5,-0.002924172207713127
msmarco-passage-trec-dl-2019,855410,2.0,blocker-per-cost,1024,1536.0,1536.0,512,512,0.6666666666666666,5,-0.0015078671276569366
msmarco-passage-trec-dl-2019,855410,2.0,blocker-per-cost,2048,3072.0,3072.0,1024,1024,0.6666666666666666,5,-0.0006821248680353165
msmarco-passage-trec-dl-2019,855410,2.0,blocker-per-cost,4096,6144.0,6144.0,2048,2048,0.6666666666666666,5,-0.00023399852216243744
msmarco-passage-trec-dl-2019,855410,2.0,blocker-per-cost,8192,12288.0,12288.0,4096,4096,0.6666666666666666,5,-2.3096799850463867e-07
msmarco-passage-trec-dl-2019,855410,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,855410,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,5,-0.005078764632344246
msmarco-passage-trec-dl-2019,855410,2.0,pressure-per-cost,512,768.0,768.0,256,256,0.6666666666666666,5,-0.002924172207713127
msmarco-passage-trec-dl-2019,855410,2.0,pressure-per-cost,1024,1536.0,1536.0,480,576,0.625,5,-0.0016114674508571625
msmarco-passage-trec-dl-2019,855410,2.0,pressure-per-cost,2048,3072.0,3072.0,992,1088,0.6458333333333334,5,-0.0007101856172084808
msmarco-passage-trec-dl-2019,855410,2.0,pressure-per-cost,4096,6144.0,6144.0,2016,2112,0.65625,5,-0.00024131126701831818
msmarco-passage-trec-dl-2019,855410,2.0,pressure-per-cost,8192,12288.0,12288.0,4064,4160,0.6614583333333334,5,-2.0992010831832886e-06
msmarco-passage-trec-dl-2019,855410,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,855410,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,2.0,candidate-per-cost,256,384.0,384.0,64,256,0.3333333333333333,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,2.0,candidate-per-cost,512,768.0,768.0,64,640,0.16666666666666666,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,2.0,candidate-per-cost,1024,1536.0,1536.0,64,1408,0.08333333333333333,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,2.0,candidate-per-cost,2048,3072.0,3072.0,64,2944,0.041666666666666664,5,-0.007824130356311798
msmarco-passage-trec-dl-2019,855410,2.0,candidate-per-cost,4096,6144.0,6144.0,572,5000,0.18619791666666666,5,-0.001341894268989563
msmarco-passage-trec-dl-2019,855410,2.0,candidate-per-cost,8192,12288.0,12288.0,3644,5000,0.5930989583333334,5,-2.9593706130981445e-05
msmarco-passage-trec-dl-2019,855410,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,6,-0.00019762851297855377
msmarco-passage-trec-dl-2019,1114646,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,12,-0.00013561174273490906
msmarco-passage-trec-dl-2019,1114646,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,23,-0.0003363676369190216
msmarco-passage-trec-dl-2019,1114646,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,27,-0.0002691298723220825
msmarco-passage-trec-dl-2019,1114646,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,30,-0.00011113472282886505
msmarco-passage-trec-dl-2019,1114646,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,32,-0.0002886112779378891
msmarco-passage-trec-dl-2019,1114646,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,33,-0.00020639877766370773
msmarco-passage-trec-dl-2019,1114646,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,35,-0.00014307815581560135
msmarco-passage-trec-dl-2019,1114646,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,35,-7.07283616065979e-05
msmarco-passage-trec-dl-2019,1114646,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,12,-0.00013561174273490906
msmarco-passage-trec-dl-2019,1114646,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,23,-1.370161771774292e-05
msmarco-passage-trec-dl-2019,1114646,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,28,-0.00023612752556800842
msmarco-passage-trec-dl-2019,1114646,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,31,-0.0005726143717765808
msmarco-passage-trec-dl-2019,1114646,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,32,-0.0001269076019525528
msmarco-passage-trec-dl-2019,1114646,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,33,-0.00011978857219219208
msmarco-passage-trec-dl-2019,1114646,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,35,-0.0001427866518497467
msmarco-passage-trec-dl-2019,1114646,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,35,-7.07283616065979e-05
msmarco-passage-trec-dl-2019,1114646,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,12,-0.00013561174273490906
msmarco-passage-trec-dl-2019,1114646,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,23,-1.370161771774292e-05
msmarco-passage-trec-dl-2019,1114646,0.5,blocker-per-cost,512,384.0,384.0,256,256,0.3333333333333333,29,-0.0006453488022089005
msmarco-passage-trec-dl-2019,1114646,0.5,blocker-per-cost,1024,768.0,768.0,256,640,0.16666666666666666,31,-3.268197178840637e-05
msmarco-passage-trec-dl-2019,1114646,0.5,blocker-per-cost,2048,1536.0,1536.0,640,1216,0.20833333333333334,33,-0.00036353059113025665
msmarco-passage-trec-dl-2019,1114646,0.5,blocker-per-cost,4096,3072.0,3072.0,832,2656,0.13541666666666666,35,-0.0002412879839539528
msmarco-passage-trec-dl-2019,1114646,0.5,blocker-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,35,-7.07283616065979e-05
msmarco-passage-trec-dl-2019,1114646,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,35,-7.07283616065979e-05
msmarco-passage-trec-dl-2019,1114646,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,12,-0.00013561174273490906
msmarco-passage-trec-dl-2019,1114646,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,23,-1.370161771774292e-05
msmarco-passage-trec-dl-2019,1114646,0.5,pressure-per-cost,512,384.0,384.0,256,256,0.3333333333333333,29,-0.0006453488022089005
msmarco-passage-trec-dl-2019,1114646,0.5,pressure-per-cost,1024,768.0,768.0,256,640,0.16666666666666666,31,-3.268197178840637e-05
msmarco-passage-trec-dl-2019,1114646,0.5,pressure-per-cost,2048,1536.0,1536.0,832,1120,0.2708333333333333,33,-0.00042728986591100693
msmarco-passage-trec-dl-2019,1114646,0.5,pressure-per-cost,4096,3072.0,3072.0,1088,2528,0.17708333333333334,35,-0.00025949906557798386
msmarco-passage-trec-dl-2019,1114646,0.5,pressure-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,35,-7.07283616065979e-05
msmarco-passage-trec-dl-2019,1114646,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,35,-7.07283616065979e-05
msmarco-passage-trec-dl-2019,1114646,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,12,-0.00013561174273490906
msmarco-passage-trec-dl-2019,1114646,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,23,-1.370161771774292e-05
msmarco-passage-trec-dl-2019,1114646,0.5,candidate-per-cost,512,384.0,384.0,256,256,0.3333333333333333,29,-0.0006453488022089005
msmarco-passage-trec-dl-2019,1114646,0.5,candidate-per-cost,1024,768.0,768.0,256,640,0.16666666666666666,31,-3.268197178840637e-05
msmarco-passage-trec-dl-2019,1114646,0.5,candidate-per-cost,2048,1536.0,1536.0,256,1408,0.08333333333333333,32,-0.0010530706495046616
msmarco-passage-trec-dl-2019,1114646,0.5,candidate-per-cost,4096,3072.0,3072.0,256,2944,0.041666666666666664,32,-0.0010530706495046616
msmarco-passage-trec-dl-2019,1114646,0.5,candidate-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,35,-7.07283616065979e-05
